,county,state,city,zipcode,latitude,longitude
25870,Michigan,MI,Marcellus,49067,42.024172,-85.798766
25873,Michigan,MI,Marenisco,49947,46.385417,-89.61635600000001
25876,Michigan,MI,Marine City,48039,42.692907,-82.54647800000001
25878,Michigan,MI,Marion,49665,44.095202,-85.118154
25880,Michigan,MI,Marlette,48453,43.348144,-83.032572
25883,Michigan,MI,Marquette,49855,46.578782,-87.455099
25886,Michigan,MI,Marshall,49068,42.275694,-84.940816
25889,Michigan,MI,Martin,49070,42.53933,-85.62939
25892,Michigan,MI,Marysville,48040,42.910313,-82.480603
25893,Michigan,MI,Marysville,48074,42.950223,-82.561555
25894,Michigan,MI,Marysville,48079,42.858849,-82.548404
25896,Michigan,MI,Mason,48854,42.581698,-84.451612
25901,Michigan,MI,Mattawan,49071,42.226439,-85.775518
25903,Michigan,MI,Maybee,48159,42.019159,-83.547956
25904,Michigan,MI,Maybee,48162,41.960425,-83.429323
25907,Michigan,MI,Mayville,48744,43.348042,-83.359255
25908,Michigan,MI,McBain,49657,44.212501,-85.169164
25910,Michigan,MI,McBride,48829,43.398205,-85.015378
25911,Michigan,MI,McBride,48852,43.351690000000005,-85.046072
25918,Michigan,MI,Mecosta,49332,43.623061,-85.249119
25923,Michigan,MI,Melvin,48454,43.195011,-82.812721
25924,Michigan,MI,Melvindale,48122,42.278607,-83.182255
25925,Michigan,MI,Melvindale,48126,42.325790000000005,-83.183213
25927,Michigan,MI,Memphis,48041,42.937257,-82.809536
25930,Michigan,MI,Mendon,49072,42.012002,-85.460178
25932,Michigan,MI,Menominee,49858,45.219025,-87.578451
25938,Michigan,MI,Merrill,48637,43.413712,-84.33556999999999
25940,Michigan,MI,Mesick,49668,44.405467,-85.702659
25941,Michigan,MI,Metamora,48455,42.937951,-83.29078100000001
25945,Michigan,MI,Michiana,49117,41.781671,-86.72683599999999
25946,Michigan,MI,Michigamme,49861,46.761747,-88.248509
25948,Michigan,MI,Michigan Center,49254,42.227976,-84.316434
25951,Michigan,MI,Middleville,49333,42.69936,-85.461805
25952,Michigan,MI,Midland,48623,43.52008,-84.13284
25953,Michigan,MI,Midland,48640,43.582166,-84.337227
25954,Michigan,MI,Midland,48642,43.713187,-84.236417
25955,Michigan,MI,Midland,48667,43.602088,-84.233324
25960,Michigan,MI,Milan,48160,42.07823,-83.675071
25964,Michigan,MI,Milford,48381,42.558412,-83.59179300000001
25967,Michigan,MI,Millersburg,49759,45.417476,-84.096086
25968,Michigan,MI,Millington,48746,43.259282,-83.550168
25974,Michigan,MI,Minden City,48456,43.666971,-82.762208
25975,Michigan,MI,Mio,48647,44.658121,-84.113065
25980,Michigan,MI,Monroe,48161,41.907183,-83.472489
25981,Michigan,MI,Monroe,48162,41.960425,-83.429323
25984,Michigan,MI,Montague,49437,43.463596,-86.384631
25989,Michigan,MI,Montgomery,49255,41.771201,-84.84455
25991,Michigan,MI,Montrose,48457,43.186801,-83.89517
25997,Michigan,MI,Morenci,49256,41.746804,-84.214469
25999,Michigan,MI,Morley,49336,43.508359000000006,-85.43565799999999
26000,Michigan,MI,Morrice,48857,42.840946,-84.155615
26003,Michigan,MI,Mount Clemens,48036,42.597045,-82.91314399999999
26004,Michigan,MI,Mount Clemens,48043,42.598055,-82.881506
26008,Michigan,MI,Mount Morris,48458,43.1253,-83.68155
26011,Michigan,MI,Mount Pleasant,48858,43.616033,-84.795459
26014,Michigan,MI,Muir,48851,42.951055,-84.9364
26015,Michigan,MI,Muir,48860,43.052972,-84.92172
26017,Michigan,MI,Mulliken,48861,42.732509,-84.925032
26019,Michigan,MI,Munising,49862,46.394478,-86.696088
26023,Michigan,MI,Muskegon,49440,43.23747,-86.253396
26024,Michigan,MI,Muskegon,49441,43.182952,-86.28201700000001
26025,Michigan,MI,Muskegon,49442,43.241841,-86.135719
26026,Michigan,MI,Muskegon,49444,43.178683,-86.19910300000001
26027,Michigan,MI,Muskegon,49445,43.292537,-86.293883
26029,Michigan,MI,Muskegon Heights,49444,43.178683,-86.19910300000001
26033,Michigan,MI,Napoleon,49201,42.275718,-84.379511
26034,Michigan,MI,Napoleon,49261,42.157638,-84.236
26036,Michigan,MI,Nashville,49073,42.574928,-85.126192
26037,Michigan,MI,Negaunee,49849,46.432711,-87.756405
26038,Michigan,MI,Negaunee,49866,46.521482,-87.580782
26043,Michigan,MI,New Baltimore,48047,42.673906,-82.774086
26045,Michigan,MI,New Buffalo,49117,41.781671,-86.72683599999999
26048,Michigan,MI,New Era,49446,43.551402,-86.37875
26049,Michigan,MI,New Haven,48048,42.745698,-82.795878
26050,Michigan,MI,New Lothrop,48460,43.130612,-83.98499699999999
26051,Michigan,MI,New Troy,49119,41.874173,-86.549249
26053,Michigan,MI,Newaygo,49337,43.437013,-85.71233000000001
26056,Michigan,MI,Newberry,49868,46.510988,-85.517552
26059,Michigan,MI,Niles,49120,41.832805,-86.230825
26065,Michigan,MI,North Adams,49262,41.963612,-84.46829
26067,Michigan,MI,North Branch,48461,43.193661,-83.206162
26069,Michigan,MI,North Muskegon,49445,43.292537,-86.293883
26074,Michigan,MI,Northport,49670,45.126997,-85.662573
26076,Michigan,MI,Northville,48167,42.432426,-83.52436
26077,Michigan,MI,Northville,48168,42.405262,-83.540498
26081,Michigan,MI,Norton Shores,49441,43.182952,-86.28201700000001
26082,Michigan,MI,Norton Shores,49444,43.178683,-86.19910300000001
26083,Michigan,MI,Norton Shores,49456,43.089103,-86.20687
26086,Michigan,MI,Norway,49870,45.867201,-87.878923
26087,Michigan,MI,Norway,49892,45.81807,-87.78581700000001
26092,Michigan,MI,Norwood,49720,45.280509,-85.245046
26096,Michigan,MI,Novi,48167,42.432426,-83.52436
26097,Michigan,MI,Novi,48374,42.473226,-83.522863
26098,Michigan,MI,Novi,48375,42.464141,-83.46395799999999
26099,Michigan,MI,Novi,48377,42.505368,-83.473579
26100,Michigan,MI,Novi,48393,42.521838,-83.545088
26104,Michigan,MI,Oak Park,48070,42.481899,-83.168088
26105,Michigan,MI,Oak Park,48237,42.464968,-83.182365
26109,Michigan,MI,Oakley,48649,43.150461,-84.217431
26112,Michigan,MI,Oden,49764,45.424174,-84.827403
26115,Michigan,MI,Okemos,48864,42.70417,-84.392139
26120,Michigan,MI,Olivet,49076,42.428635,-84.88033
26122,Michigan,MI,Omena,49674,45.055769,-85.578277
26123,Michigan,MI,Omer,48749,44.053935,-83.900947
26125,Michigan,MI,Onaway,49765,45.328392,-84.24252
26128,Michigan,MI,Onekama,49675,44.384164,-86.225376
26132,Michigan,MI,Onsted,49265,42.006721,-84.175289
26133,Michigan,MI,Ontonagon,49953,46.803804,-89.371849
26138,Michigan,MI,Orchard Lake,48320,42.611935,-83.338092
26139,Michigan,MI,Orchard Lake,48323,42.570804,-83.377909
26140,Michigan,MI,Orchard Lake,48324,42.595022,-83.39123000000001
26141,Michigan,MI,Orchard Lake,48328,42.65016,-83.363182
26145,Michigan,MI,Ortonville,48462,42.848445,-83.42125
26148,Michigan,MI,Oscoda,48750,44.445649,-83.471971
26151,Michigan,MI,Ossineke,49766,44.908297,-83.43204300000001
26154,Michigan,MI,Otisville,48463,43.165799,-83.519301
26155,Michigan,MI,Otsego,49078,42.47251,-85.732849
26159,Michigan,MI,Otter Lake,48464,43.220345,-83.42246999999999
26162,Michigan,MI,Ovid,48866,42.99755,-84.376409
26164,Michigan,MI,Owendale,48754,43.733259,-83.231016
26165,Michigan,MI,Owosso,48867,43.002718,-84.18897700000001
26168,Michigan,MI,Oxford,48371,42.84097,-83.291531
26169,Michigan,MI,Palmer,49871,46.425061,-87.552178
26170,Michigan,MI,Parchment,49004,42.352343,-85.564972
26176,Michigan,MI,Parma,49269,42.287158000000005,-84.593587
26179,Michigan,MI,Paw Paw,49079,42.240155,-85.908075
26184,Michigan,MI,Pearl Beach,48001,42.639231,-82.581698
26185,Michigan,MI,Peck,48466,43.280507,-82.808877
26186,Michigan,MI,Pellston,49769,45.570812,-84.861754
26190,Michigan,MI,Pentwater,49449,43.793624,-86.388577
26193,Michigan,MI,Perrinton,48871,43.156653000000006,-84.673805
26194,Michigan,MI,Perry,48872,42.79865,-84.223099
26197,Michigan,MI,Petersburg,49270,41.873675,-83.68078299999999
26199,Michigan,MI,Petoskey,49770,45.331202000000005,-84.897145
26201,Michigan,MI,Pewamo,48873,42.99684,-84.844175
26203,Michigan,MI,Pierson,49339,43.331355,-85.496459
26205,Michigan,MI,Pigeon,48755,43.791501,-83.24562
26207,Michigan,MI,Pinckney,48169,42.461925,-83.94738199999999
26208,Michigan,MI,Pinconning,48650,43.848958,-83.997374
26220,Michigan,MI,Plainwell,49080,42.456426,-85.588337
26223,Michigan,MI,Pleasant Ridge,48067,42.490558,-83.137524
26224,Michigan,MI,Pleasant Ridge,48069,42.471345,-83.144124
26225,Michigan,MI,Pleasant Ridge,48070,42.481899,-83.168088
26229,Michigan,MI,Plymouth,48170,42.367689,-83.534306
26236,Michigan,MI,Pontiac,48302,42.585216,-83.293536
26237,Michigan,MI,Pontiac,48326,42.688246,-83.244075
26238,Michigan,MI,Pontiac,48340,42.672148,-83.287912
26239,Michigan,MI,Pontiac,48341,42.627341,-83.29613499999999
26240,Michigan,MI,Pontiac,48342,42.642264,-83.273415
26242,Michigan,MI,Port Austin,48467,44.015356,-82.982415
26244,Michigan,MI,Port Hope,48468,43.938412,-82.775181
26245,Michigan,MI,Port Huron,48059,43.087276,-82.49449
26246,Michigan,MI,Port Huron,48060,42.980388,-82.461015
26249,Michigan,MI,Port Sanilac,48469,43.441469,-82.558181
26251,Michigan,MI,Portage,49002,42.195311,-85.562988
26252,Michigan,MI,Portage,49024,42.206513,-85.617997
26253,Michigan,MI,Portage,49087,42.124219,-85.700691
26259,Michigan,MI,Portland,48875,42.860813,-84.941448
26263,Michigan,MI,Posen,49776,45.232202,-83.680373
26265,Michigan,MI,Potterville,48813,42.579775,-84.84589100000001
26266,Michigan,MI,Potterville,48876,42.644294,-84.731216
26269,Michigan,MI,Powers,49874,45.714924,-87.47394200000001
26270,Michigan,MI,Powers,49886,45.739144,-87.526999
26273,Michigan,MI,Prescott,48756,44.233746,-83.97337900000001
26276,Michigan,MI,Prudenville,48651,44.254775,-84.614813
26279,Michigan,MI,Quincy,49082,41.940929,-84.87654
26280,Michigan,MI,Quinnesec,49876,45.80269,-87.98283
26285,Michigan,MI,Rapid City,49676,44.825304,-85.288336
26287,Michigan,MI,Ravenna,49451,43.213069,-85.967762
26290,Michigan,MI,Reading,49274,41.846682,-84.759784
26296,Michigan,MI,Reed City,49677,43.894733,-85.552563
26299,Michigan,MI,Reese,48757,43.469859,-83.676311
26301,Michigan,MI,Republic,49814,46.565613,-87.905613
26302,Michigan,MI,Republic,49879,46.359485,-88.03980899999999
26308,Michigan,MI,Richland,49083,42.37811,-85.461128
26309,Michigan,MI,Richmond,48062,42.852495000000005,-82.796471
26310,Michigan,MI,Richmond,48063,42.859332,-82.683111
26311,Michigan,MI,Richmond,48064,42.764617,-82.666777
26317,Michigan,MI,River Rouge,48218,42.272709000000006,-83.126672
26321,Michigan,MI,Riverview,48183,42.131459,-83.217792
26322,Michigan,MI,Riverview,48193,42.173282,-83.209837
26327,Michigan,MI,Rochester,48306,42.724326,-83.147312
26328,Michigan,MI,Rochester,48307,42.659316,-83.122679
26330,Michigan,MI,Rochester Hills,48306,42.724326,-83.147312
26331,Michigan,MI,Rochester Hills,48307,42.659316,-83.122679
26332,Michigan,MI,Rochester Hills,48309,42.657213,-83.186577
26334,Michigan,MI,Rockford,49341,43.124135,-85.490928
26337,Michigan,MI,Rockwood,48173,42.073679,-83.212774
26340,Michigan,MI,Rogers City,49779,45.407692,-83.863353
26344,Michigan,MI,Romeo,48065,42.845354,-83.03939799999999
26345,Michigan,MI,Romulus,48174,42.234298,-83.394324
26346,Michigan,MI,Romulus,48184,42.274479,-83.395623
26347,Michigan,MI,Romulus,48242,42.213509,-83.356115
26350,Michigan,MI,Roosevelt Park,49441,43.182952,-86.28201700000001
26352,Michigan,MI,Roscommon,48653,44.490944,-84.599452
26356,Michigan,MI,Rose City,48654,44.457421,-84.13731899999999
26359,Michigan,MI,Rosebush,48878,43.706095,-84.77985799999999
26360,Michigan,MI,Roseville,48066,42.507586,-82.936582
26362,Michigan,MI,Rothbury,49452,43.506998,-86.260209
26363,Michigan,MI,Royal Oak,48017,42.536693,-83.15035999999999
26364,Michigan,MI,Royal Oak,48067,42.490558,-83.137524
26365,Michigan,MI,Royal Oak,48070,42.481899,-83.168088
26366,Michigan,MI,Royal Oak,48071,42.507262,-83.103371
26367,Michigan,MI,Royal Oak,48073,42.519211,-83.164367
26368,Michigan,MI,Royal Oak,48084,42.560633,-83.175701
26377,Michigan,MI,Saginaw,48601,43.405947,-83.893998
26378,Michigan,MI,Saginaw,48602,43.420026,-83.97447199999999
26379,Michigan,MI,Saginaw,48604,43.499764,-83.969084
26380,Michigan,MI,Saginaw,48607,43.432412,-83.933828
26381,Michigan,MI,Saginaw,48638,43.418925,-84.018242
26387,Michigan,MI,Saline,48176,42.136836,-83.82925
26392,Michigan,MI,Sand Lake,48748,44.298025,-83.73903100000001
26393,Michigan,MI,Sand Lake,48763,44.25509,-83.614901
26394,Michigan,MI,Sand Lake,49343,43.297213,-85.535097
26396,Michigan,MI,Sandusky,48471,43.41942,-82.85208100000001
26398,Michigan,MI,Sanford,48657,43.706126,-84.41615999999999
26399,Michigan,MI,Saranac,48881,42.933122,-85.201584
26400,Michigan,MI,Saranac,49331,42.950189,-85.351989
26402,Michigan,MI,Saugatuck,49453,42.659522,-86.172666
26405,Michigan,MI,Sault Ste. Marie,49783,46.416901,-84.28905400000001
26407,Michigan,MI,Schoolcraft,49087,42.124219,-85.700691
26410,Michigan,MI,Scottville,49454,43.946348,-86.28505799999999
26413,Michigan,MI,Sebewaing,48759,43.730478000000005,-83.38590400000001
26421,Michigan,MI,Shelby,49455,43.610287,-86.378251
26424,Michigan,MI,Shepherd,48883,43.543727,-84.673886
26425,Michigan,MI,Sheridan,48884,43.209843,-85.049208
26436,Michigan,MI,Sherwood,49089,42.004891,-85.23601500000001
26439,Michigan,MI,Shoreham,49085,42.054277,-86.4626
26446,Michigan,MI,Snover,48472,43.512323,-82.963212
26453,Michigan,MI,South Boardman,49680,44.646003,-85.262702
26457,Michigan,MI,South Haven,49090,42.407427,-86.21454399999999
26461,Michigan,MI,South Lyon,48178,42.443769,-83.656913
26464,Michigan,MI,South Range,49963,47.041467,-88.689132
26465,Michigan,MI,South Rockwood,48179,42.035095,-83.255444
26466,Michigan,MI,Southfield,48033,42.459322,-83.293205
26467,Michigan,MI,Southfield,48034,42.496926,-83.291092
26468,Michigan,MI,Southfield,48075,42.462064,-83.230397
26469,Michigan,MI,Southfield,48076,42.497509,-83.230864
26472,Michigan,MI,Southgate,48192,42.208455,-83.161498
26473,Michigan,MI,Southgate,48195,42.204694,-83.205857
26475,Michigan,MI,Sparta,49345,43.15534,-85.703948
26479,Michigan,MI,Spring Arbor,49283,42.207426,-84.549959
26481,Michigan,MI,Spring Lake,49456,43.089103,-86.20687
26484,Michigan,MI,Springfield,49015,42.275516,-85.228996
26485,Michigan,MI,Springfield,49037,42.330046,-85.244922
26489,Michigan,MI,Springport,49284,42.391636,-84.68829699999999
26493,Michigan,MI,St. Charles,48655,43.294547,-84.159596
26495,Michigan,MI,St. Clair,48079,42.858849,-82.548404
26498,Michigan,MI,St. Clair Shores,48035,42.5566,-82.907589
26499,Michigan,MI,St. Clair Shores,48045,42.587101,-82.817239
26500,Michigan,MI,St. Clair Shores,48080,42.464424,-82.896175
26501,Michigan,MI,St. Clair Shores,48081,42.494669,-82.895039
26502,Michigan,MI,St. Clair Shores,48082,42.528022,-82.88719499999999
26503,Michigan,MI,St. Clair Shores,48236,42.425373,-82.893194
26506,Michigan,MI,St. Ignace,49781,46.00904,-84.977294
26509,Michigan,MI,St. James,49782,45.674252,-85.54270799999999
26511,Michigan,MI,St. Johns,48879,43.003075,-84.577361
26513,Michigan,MI,St. Joseph,49022,42.112127,-86.359048
26514,Michigan,MI,St. Joseph,49085,42.054277,-86.4626
26516,Michigan,MI,St. Louis,48801,43.374101,-84.677542
26517,Michigan,MI,St. Louis,48880,43.458864,-84.57835899999999
26520,Michigan,MI,Standish,48658,43.975339,-83.936798
26524,Michigan,MI,Stanton,48888,43.314815,-85.10606800000001
26526,Michigan,MI,Stanwood,49346,43.594885,-85.421128
26528,Michigan,MI,Stephenson,49887,45.42934,-87.550635
26531,Michigan,MI,Sterling,48659,44.065548,-84.050783
26532,Michigan,MI,Sterling Heights,48310,42.563435,-83.06839699999999
26533,Michigan,MI,Sterling Heights,48312,42.558228,-83.008926
26534,Michigan,MI,Sterling Heights,48313,42.600984,-83.00330100000001
26535,Michigan,MI,Sterling Heights,48314,42.612074,-83.053489
26536,Michigan,MI,Sterling Heights,48317,42.644845,-83.051975
26538,Michigan,MI,Stevensville,49127,42.010826,-86.515299
26539,Michigan,MI,Stockbridge,49285,42.476547,-84.213034
26542,Michigan,MI,Stronach,49660,44.22514,-86.210203
26544,Michigan,MI,Sturgis,49091,41.81818,-85.455591
26554,Michigan,MI,Sunfield,48890,42.766873,-84.966363
26558,Michigan,MI,Suttons Bay,49682,44.978664,-85.627013
26560,Michigan,MI,Swartz Creek,48473,42.937062,-83.820454
26561,Michigan,MI,Swartz Creek,48554,42.975878,-83.79074200000001
26566,Michigan,MI,Sylvan Lake,48320,42.611935,-83.338092
26567,Michigan,MI,Sylvan Lake,48324,42.595022,-83.39123000000001
26568,Michigan,MI,Sylvan Lake,48341,42.627341,-83.29613499999999
26572,Michigan,MI,Tawas City,48763,44.25509,-83.614901
26574,Michigan,MI,Taylor,48180,42.225283000000005,-83.267691
26577,Michigan,MI,Tecumseh,49286,42.010094,-83.927867
26580,Michigan,MI,Tekonsha,49092,42.098874,-84.978737
26582,Michigan,MI,Temperance,48182,41.789858,-83.583849
26587,Michigan,MI,Thompsonville,49683,44.540521000000005,-85.92689399999999
26588,Michigan,MI,Three Oaks,49128,41.820406,-86.600497
26590,Michigan,MI,Three Rivers,49093,41.972834000000006,-85.649934
26598,Michigan,MI,Traverse City,49684,44.76234,-85.703568
26599,Michigan,MI,Traverse City,49686,44.656363,-85.607057
26602,Michigan,MI,Trenton,48183,42.131459,-83.217792
26607,Michigan,MI,Troy,48073,42.519211,-83.164367
26608,Michigan,MI,Troy,48083,42.557018,-83.116855
26609,Michigan,MI,Troy,48084,42.560633,-83.175701
26610,Michigan,MI,Troy,48085,42.604032,-83.122111
26611,Michigan,MI,Troy,48098,42.598433,-83.17845
26614,Michigan,MI,Turner,48765,44.151556,-83.717952
26618,Michigan,MI,Tustin,49688,44.117006,-85.450376
26619,Michigan,MI,Twin Lake,49457,43.352735,-86.146187
26620,Michigan,MI,Twining,48766,44.105722,-83.839392
26623,Michigan,MI,Ubly,48475,43.673156,-82.947987
26627,Michigan,MI,Union City,49094,42.050304,-85.11357
26629,Michigan,MI,Unionville,48767,43.650518,-83.463154
26630,Michigan,MI,Utica,48314,42.612074,-83.053489
26631,Michigan,MI,Utica,48315,42.671835,-82.997399
26632,Michigan,MI,Utica,48317,42.644845,-83.051975
26636,Michigan,MI,Vandalia,49095,41.909946000000005,-85.901015
26637,Michigan,MI,Vanderbilt,49795,45.160679,-84.579688
26639,Michigan,MI,Vassar,48768,43.370831,-83.577539
26643,Michigan,MI,Vermontville,49096,42.645178,-85.021222
26645,Michigan,MI,Vernon,48429,42.902799,-84.004049
26646,Michigan,MI,Vernon,48476,42.938707,-84.03005
26649,Michigan,MI,Vicksburg,49097,42.121971,-85.487442
26654,Michigan,MI,Village of Clarkston,48346,42.717889,-83.428715
26656,Michigan,MI,Village of Grosse Pointe Shores,48080,42.464424,-82.896175
26657,Michigan,MI,Village of Grosse Pointe Shores,48236,42.425373,-82.893194
26663,Michigan,MI,Wakefield,49968,46.490298,-89.887421
26667,Michigan,MI,Waldron,49288,41.733942,-84.429587
26669,Michigan,MI,Walker,49321,43.073608,-85.681875
26670,Michigan,MI,Walker,49504,42.981579,-85.7107
26671,Michigan,MI,Walker,49534,42.964438,-85.787181
26672,Michigan,MI,Walker,49544,43.038932,-85.74656999999999
26674,Michigan,MI,Walkerville,49459,43.741385,-86.11218199999999
26675,Michigan,MI,Walled Lake,48390,42.550711,-83.47421800000001
26677,Michigan,MI,Walloon Lake,49796,45.262557,-84.959158
26680,Michigan,MI,Warren,48088,42.515645,-82.982991
26681,Michigan,MI,Warren,48089,42.468096,-82.99385699999999
26682,Michigan,MI,Warren,48091,42.468164,-83.05799499999999
26683,Michigan,MI,Warren,48092,42.513593,-83.058954
26684,Michigan,MI,Warren,48093,42.51589,-83.016483
26685,Michigan,MI,Warren,48397,42.495017,-83.041035
26692,Michigan,MI,Watersmeet,49969,46.251655,-89.210723
26697,Michigan,MI,Watervliet,49098,42.163885,-86.239986
26702,Michigan,MI,Waverly,48906,42.788027,-84.589435
26703,Michigan,MI,Waverly,48917,42.725239,-84.639542
26705,Michigan,MI,Wayland,49348,42.685079,-85.610075
26708,Michigan,MI,Wayne,48184,42.274479,-83.395623
26711,Michigan,MI,Webberville,48892,42.632741,-84.166861
26712,Michigan,MI,Webberville,48895,42.688915,-84.27978399999999
26715,Michigan,MI,Weidman,48893,43.685543,-84.97505
26720,Michigan,MI,Wellston,49689,44.213228,-85.902445
26722,Michigan,MI,West Branch,48661,44.318406,-84.236213
26728,Michigan,MI,Westland,48185,42.333901,-83.384209
26729,Michigan,MI,Westland,48186,42.293764,-83.370739
26731,Michigan,MI,Westphalia,48894,42.921496000000005,-84.785911
26739,Michigan,MI,White Cloud,49349,43.575337,-85.74873199999999
26743,Michigan,MI,White Pigeon,49099,41.793262,-85.671752
26745,Michigan,MI,White Pine,49971,46.70924,-89.705285
26749,Michigan,MI,Whitehall,49461,43.376249,-86.31926700000001
26753,Michigan,MI,Whitmore Lake,48189,42.412336,-83.782854
26755,Michigan,MI,Whittemore,48770,44.251183000000005,-83.814184
26760,Michigan,MI,Williamston,48895,42.688915,-84.27978399999999
26769,Michigan,MI,Wixom,48381,42.558412,-83.59179300000001
